Processing Status,Material,Material Description,Plant,Storage Location,Movement type,Qty in unit of entry,Unit of Entry,Order,Message Number,Created On,Error date,WBS Element,Error Text
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655691,021,3/15/2019,3/15/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655689,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655693,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,2,EA,1000655687,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 2 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655701,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655701,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655687,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655692,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-M708A,PL 1/2 x 16 1/4 x 3'-0,HS01,PROD,261,1,EA,1000655692,021,3/16/2019,3/16/2019,D-1170155-16159,Deficit of Project stock unr. 1 EA : 1170155E-M708A HS01 PROD Q
,1170155E-X1002B,PL 3/4 x 8 x 5'-0,HS01,PROD,261,3,EA,1000654413,021,3/15/2019,3/15/2019,D-1170155-18357,Deficit of Project stock unr. 3 EA : 1170155E-X1002B HS01 PROD Q
,1170155E-X1002K,PL 1/2 x 6 x 5'-0,HS01,PROD,261,19,EA,1000654413,021,3/15/2019,3/15/2019,D-1170155-18357,Deficit of Project stock unr. 19 EA : 1170155E-X1002K HS01 PROD Q
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645765,021,12/7/2018,3/6/2019,D-1170155-13863,Deficit of Project stock unr. 2 EA : 1170155E-X501B HS02 PROD Q
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645774,076,12/7/2018,3/6/2019,D-1170155-13887,Special stock PROD Q D-1170155-13887 1170155E-X501B of this material does not exist
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645758,076,12/11/2018,3/6/2019,D-1170155-13959,Special stock PROD Q D-1170155-13959 1170155E-X501B of this material does not exist
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645778,076,12/12/2018,3/6/2019,D-1170155-14082,Special stock PROD Q D-1170155-14082 1170155E-X501B of this material does not exist
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645776,076,12/13/2018,3/6/2019,D-1170155-13984,Special stock PROD Q D-1170155-13984 1170155E-X501B of this material does not exist
,1170155E-X501B,PL 3/8 x 19 1/2 x 4'-0 1/2,HS02,PROD,261,4,EA,1000645767,076,12/14/2018,3/6/2019,D-1170155-13959,Special stock PROD Q D-1170155-13959 1170155E-X501B of this material does not exist
,1170155E-X501M,PL 5/8 x 16 x 2'-7 1/2,HS02,PROD,261,2,EA,1000645772,076,12/5/2018,3/6/2019,D-1170155-13767,Special stock PROD Q D-1170155-13767 1170155E-X501M of this material does not exist
,1170155E-X502H,PL 11/16 x 7 x 2'-7 1/2,HS02,PROD,261,4,EA,1000645769,021,12/14/2018,3/6/2019,D-1170155-14057,Deficit of Project stock unr. 4 EA : 1170155E-X502H HS02 PROD Q
,1170155E-X502M,PL 1/2 x 16 x 1'-3 5/8,HS02,PROD,261,1,EA,1000645761,076,12/13/2018,3/6/2019,D-1170155-14107,Special stock PROD Q D-1170155-14107 1170155E-X502M of this material does not exist
,1170155E-X502M,PL 1/2 x 16 x 1'-3 5/8,HS02,PROD,261,1,EA,1000645770,076,1/2/2019,3/6/2019,D-1170155-14107,Special stock PROD Q D-1170155-14107 1170155E-X502M of this material does not exist
,1170155E-X502M,PL 1/2 x 16 x 1'-3 5/8,HS02,PROD,261,1,EA,1000645770,076,2/12/2019,3/6/2019,D-1170155-14107,Special stock PROD Q D-1170155-14107 1170155E-X502M of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645760,076,12/7/2018,3/6/2019,D-1170155-14057,Special stock PROD Q D-1170155-14057 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645765,076,12/7/2018,3/6/2019,D-1170155-13863,Special stock PROD Q D-1170155-13863 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645774,076,12/7/2018,3/6/2019,D-1170155-13887,Special stock PROD Q D-1170155-13887 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645758,076,12/11/2018,3/6/2019,D-1170155-13959,Special stock PROD Q D-1170155-13959 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645778,076,12/12/2018,3/6/2019,D-1170155-14082,Special stock PROD Q D-1170155-14082 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645776,076,12/13/2018,3/6/2019,D-1170155-13984,Special stock PROD Q D-1170155-13984 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645767,076,12/14/2018,3/6/2019,D-1170155-13959,Special stock PROD Q D-1170155-13959 1170155E-X505A of this material does not exist
,1170155E-X505A,PL 3/4 x 8 x 4'-6,HS02,PROD,261,4,EA,1000645769,076,12/14/2018,3/6/2019,D-1170155-14057,Special stock PROD Q D-1170155-14057 1170155E-X505A of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,4,EA,1000645754,021,11/21/2018,3/6/2019,D-1170155-13743,Deficit of Project stock unr. 3 EA : 1170155E-X505M HS02 PROD Q
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,6,EA,1000645753,076,12/4/2018,3/6/2019,D-1170155-13695,Special stock PROD Q D-1170155-13695 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,4,EA,1000645763,021,12/4/2018,3/6/2019,D-1170155-13743,Deficit of Project stock unr. 3 EA : 1170155E-X505M HS02 PROD Q
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,2,EA,1000645772,076,12/5/2018,3/6/2019,D-1170155-13767,Special stock PROD Q D-1170155-13767 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,6,EA,1000645764,076,12/5/2018,3/6/2019,D-1170155-13791,Special stock PROD Q D-1170155-13791 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,4,EA,1000645756,076,12/6/2018,3/6/2019,D-1170155-13839,Special stock PROD Q D-1170155-13839 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,6,EA,1000645755,076,12/6/2018,3/6/2019,D-1170155-13791,Special stock PROD Q D-1170155-13791 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,4,EA,1000645765,076,12/7/2018,3/6/2019,D-1170155-13863,Special stock PROD Q D-1170155-13863 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,6,EA,1000645762,076,12/7/2018,3/6/2019,D-1170155-13695,Special stock PROD Q D-1170155-13695 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,3,EA,1000645773,076,12/13/2018,3/6/2019,D-1170155-13815,Special stock PROD Q D-1170155-13815 1170155E-X505M of this material does not exist
,1170155E-X505M,PL 1/2 x 7 1/2 x 4'-6,HS02,PROD,261,5,EA,1000645779,076,12/14/2018,3/6/2019,D-1170155-14135,Special stock PROD Q D-1170155-14135 1170155E-X505M of this material does not exist
,1170155E-X701F,PL 7/8 x 18 x 4'-1 1/2,HS02,PROD,261,2,EA,1000651227,076,3/1/2019,3/1/2019,D-1170155-16639,Special stock PROD Q D-1170155-16639 1170155E-X701F of this material does not exist
,1170155E-X701K,PL 5/8 x 16 x 3'-1 1/2,HS02,PROD,261,2,EA,1000651215,076,3/4/2019,3/4/2019,D-1170155-16800,Special stock PROD Q D-1170155-16800 1170155E-X701K of this material does not exist
,1170155E-X701K,PL 5/8 x 16 x 3'-1 1/2,HS02,PROD,261,2,EA,1000651229,076,3/4/2019,3/4/2019,D-1170155-16800,Special stock PROD Q D-1170155-16800 1170155E-X701K of this material does not exist
,1170155E-X701K,PL 5/8 x 16 x 3'-1 1/2,HS02,PROD,261,2,EA,1000651201,021,3/5/2019,3/5/2019,D-1170155-16774,Deficit of Project stock unr. 1 EA : 1170155E-X701K HS02 PROD Q
,1170155E-X702B,PL 1 x 8 x 4'-1 1/2,HS02,PROD,261,4,EA,1000651222,076,3/1/2019,3/1/2019,D-1170155-16826,Special stock PROD Q D-1170155-16826 1170155E-X702B of this material does not exist
,1170155E-X702B,PL 1 x 8 x 4'-1 1/2,HS02,PROD,261,4,EA,1000651215,076,3/4/2019,3/4/2019,D-1170155-16800,Special stock PROD Q D-1170155-16800 1170155E-X702B of this material does not exist
,1170155E-X702B,PL 1 x 8 x 4'-1 1/2,HS02,PROD,261,4,EA,1000651229,076,3/4/2019,3/4/2019,D-1170155-16800,Special stock PROD Q D-1170155-16800 1170155E-X702B of this material does not exist
,1170155E-X702H,PL 1/2 x 16 x 1'-6 5/8,HS02,PROD,261,1,EA,1000651211,076,3/18/2019,3/18/2019,D-1170155-17093,Special stock PROD Q D-1170155-17093 1170155E-X702H of this material does not exist
,1170155E-X702M,PL 1/4 x 18 x 2'-0 5/8,HS02,PROD,261,1,EA,1000651211,076,3/18/2019,3/18/2019,D-1170155-17093,Special stock PROD Q D-1170155-17093 1170155E-X702M of this material does not exist
,1170155E-X703A,PL 1 x 8 1/2 x 5'-0,HS02,PROD,261,1,EA,1000651201,076,3/5/2019,3/5/2019,D-1170155-16774,Special stock PROD Q D-1170155-16774 1170155E-X703A of this material does not exist
,1170155E-X703F,PL 1 x 11 x 5'-0,HS02,PROD,261,1,EA,1000651139,021,3/14/2019,3/14/2019,D-1170155-16531,Deficit of Project stock unr. 1 EA : 1170155E-X703F HS02 PROD Q
,1170155E-X703K,PL 1 x 8 1/2 x 5'-0,HS02,PROD,261,1,EA,1000651215,021,3/4/2019,3/4/2019,D-1170155-16800,Deficit of Project stock unr. 1 EA : 1170155E-X703K HS02 PROD Q
,1170155E-X703M,PL 1 x 8 1/2 x 5'-0,HS02,PROD,261,2,EA,1000651211,021,3/18/2019,3/18/2019,D-1170155-17093,Deficit of Project stock unr. 1 EA : 1170155E-X703M HS02 PROD Q
,1170155E-X704G,PL 3/8 x 7 x 5'-0,HS02,PROD,261,1,EA,1000651201,076,3/5/2019,3/5/2019,D-1170155-16774,Special stock PROD Q D-1170155-16774 1170155E-X704G of this material does not exist
,1170155E-X704G,PL 3/8 x 7 x 5'-0,HS02,PROD,261,1,EA,1000651139,076,3/14/2019,3/14/2019,D-1170155-16531,Special stock PROD Q D-1170155-16531 1170155E-X704G of this material does not exist
,1170155E-X704N,PL 1/2 x 7 1/2 x 5'-0,HS02,PROD,261,8,EA,1000651228,021,2/27/2019,3/6/2019,D-1170155-16746,Deficit of Project stock unr. 6 EA : 1170155E-X704N HS02 PROD Q
,1170155E-X705A,PL 1/2 x 7 1/2 x 5'-0,HS02,PROD,261,4,EA,1000651139,076,3/14/2019,3/14/2019,D-1170155-16531,Special stock PROD Q D-1170155-16531 1170155E-X705A of this material does not exist
,1170155E-X705A,PL 1/2 x 7 1/2 x 5'-0,HS02,PROD,261,10,EA,1000651211,021,3/18/2019,3/18/2019,D-1170155-17093,Deficit of Project stock unr. 5 EA : 1170155E-X705A HS02 PROD Q
,1170155E-X705C,PL 1/2 x 7 1/2 x 5'-0,HS02,PROD,261,1,EA,1000651213,076,2/28/2019,3/6/2019,D-1170155-16585,Special stock PROD Q D-1170155-16585 1170155E-X705C of this material does not exist
,1170155E-X705C,PL 1/2 x 7 1/2 x 5'-0,HS02,PROD,261,1,EA,1000651220,076,3/7/2019,3/7/2019,D-1170155-16612,Special stock PROD Q D-1170155-16612 1170155E-X705C of this material does not exist
,1170155E-X705K,PL 1/2 x 7 x 5'-0,HS02,PROD,261,2,EA,1000651213,076,2/28/2019,3/6/2019,D-1170155-16585,Special stock PROD Q D-1170155-16585 1170155E-X705K of this material does not exist
,1170155E-X705K,PL 1/2 x 7 x 5'-0,HS02,PROD,261,5,EA,1000651206,076,3/7/2019,3/7/2019,D-1170155-16558,Special stock PROD Q D-1170155-16558 1170155E-X705K of this material does not exist
,1170155F-G4B-B1,PL 1 1/2 x 22 x 56'-6 15/16,HS01,PROD,261,1,EA,1000656381,076,2/5/2019,2/5/2019,D-1170155-19129,Special stock PROD Q D-1170155-19129 1170155F-G4B-B1 of this material does not exist
,1170155F-G7D-T2,PL 3 x 20 x 34'-6 1/8,HS01,PROD,261,1,EA,1000656401,076,1/31/2019,2/4/2019,D-1170155-19315,Special stock PROD Q D-1170155-19315 1170155F-G7D-T2 of this material does not exist
,1170155F-G7D-T3,PL 2 x 20 x 16'-1 3/4,HS01,PROD,261,1,EA,1000656401,076,1/31/2019,2/4/2019,D-1170155-19315,Special stock PROD Q D-1170155-19315 1170155F-G7D-T3 of this material does not exist
,1170257A-G5F-W1,PL 9/16 x 46 x 63'-7 5/16,HS01,PROD,261,1,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-G5F-W1 of this material does not exist
,1170257A-M2D,PL 5/8 x 9 1/2 x 1'-4 7/8,HS01,PROD,261,1,EA,1000655568,076,3/13/2019,3/13/2019,D-1170257-10837,Special stock PROD Q D-1170257-10837 1170257A-M2D of this material does not exist
,1170257A-M2D,PL 5/8 x 9 1/2 x 1'-4 7/8,HS01,PROD,261,1,EA,1000655565,076,3/13/2019,3/13/2019,D-1170257-10837,Special stock PROD Q D-1170257-10837 1170257A-M2D of this material does not exist
,1170257A-M2F,PL 5/8 x 18 1/2 x 3'-3,HS01,PROD,261,1,EA,1000655568,076,3/13/2019,3/13/2019,D-1170257-10837,Special stock PROD Q D-1170257-10837 1170257A-M2F of this material does not exist
,1170257A-M2F,PL 5/8 x 18 1/2 x 3'-3,HS01,PROD,261,1,EA,1000655565,076,3/13/2019,3/13/2019,D-1170257-10837,Special stock PROD Q D-1170257-10837 1170257A-M2F of this material does not exist
,1170257A-X1B,PL 1 x 20 x 5'-1 1/2,HS01,PROD,261,2,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-X1B of this material does not exist
,1170257A-X1D,PL 1 x 20 x 4'-7 1/2,HS01,PROD,261,2,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-X1D of this material does not exist
,1170257A-X1G,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,1,EA,1000655597,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1G of this material does not exist
,1170257A-X1G,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,1,EA,1000655590,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1G of this material does not exist
,1170257A-X1H,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,4,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-X1H of this material does not exist
,1170257A-X1H,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,2,EA,1000655597,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1H of this material does not exist
,1170257A-X1H,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,2,EA,1000655590,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1H of this material does not exist
,1170257A-X1K,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,1,EA,1000655597,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1K of this material does not exist
,1170257A-X1K,PL 1 x 8 3/4 x 5'-1 1/2,HS01,PROD,261,1,EA,1000655590,076,3/15/2019,3/15/2019,D-1170257-10534,Special stock PROD Q D-1170257-10534 1170257A-X1K of this material does not exist
,1170257A-X2A,PL 1 x 8 3/4 x 4'-7 1/2,HS01,PROD,261,4,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-X2A of this material does not exist
,1170257A-X3AA,PL 1 x 8 x 3'-10 1/16,HS01,PROD,261,3,EA,1000655613,076,3/12/2019,3/12/2019,D-1170257-10672,Special stock PROD Q D-1170257-10672 1170257A-X3AA of this material does not exist
,1170272G-09002,PL 1-3/4 x 96 x 20'-0   (A709-50WF2),HS01,RAW,261,"23,040.000",IN2,1000671245,076,3/18/2019,3/18/2019,D-1170272-12233,Special stock RAW Q D-1170272-12233 1170272G-09002 of this material does not exist
,1170272G-09002,PL 1-3/4 x 96 x 20'-0   (A709-50WF2),HS01,RAW,261,"23,040.000",IN2,1000671279,076,3/18/2019,3/18/2019,D-1170272-12233,Special stock RAW Q D-1170272-12233 1170272G-09002 of this material does not exist
,1180023A-03001,PL 3/4 x 81 x 48'-11,HS02,,261,"20,740.875",IN2,1000670692,018,3/11/2019,3/11/2019,D-1180023-10251,Enter Storage Loc.
,1180023A-X2T,PL 1/2 x 11 1/2 x 2'-11 1/2,HS02,PROD,261,6,EA,1000649283,076,1/16/2019,3/6/2019,D-1180023-10890,Special stock PROD Q D-1180023-10890 1180023A-X2T of this material does not exist
,1180029B-G1A-B1,PL 1 1/8 x 20 x 25'-8,HS01,PROD,261,1,EA,1000665541,076,3/15/2019,3/15/2019,D-1180029-11018,Special stock PROD Q D-1180029-11018 1180029B-G1A-B1 of this material does not exist
,1180029B-G1A-B2,PL 1 7/8 x 20 x 55'-5 7/16,HS01,PROD,261,1,EA,1000665541,076,3/15/2019,3/15/2019,D-1180029-11018,Special stock PROD Q D-1180029-11018 1180029B-G1A-B2 of this material does not exist
,1180029B-G1A-T1,PL 1 1/8 x 20 x 81'-0 11/16,HS01,PROD,261,1,EA,1000665541,076,3/15/2019,3/15/2019,D-1180029-11018,Special stock PROD Q D-1180029-11018 1180029B-G1A-T1 of this material does not exist
,1180029B-G1A-W1,PL 3/4 x 36 x 81'-2,HS01,PROD,261,1,EA,1000665541,076,3/15/2019,3/15/2019,D-1180029-11018,Special stock PROD Q D-1180029-11018 1180029B-G1A-W1 of this material does not exist
,1180029B-G6A-B1,PL 1 1/8 x 20 x 25'-8,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-G6A-B1 of this material does not exist
,1180029B-G6A-B2,PL 1 7/8 x 20 x 49'-10 3/16,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-G6A-B2 of this material does not exist
,1180029B-G6A-T1,PL 1 1/8 x 20 x 75'-5 3/8,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-G6A-T1 of this material does not exist
,1180029B-G6A-W1,PL 3/4 x 36 x 75'-6 11/16,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-G6A-W1 of this material does not exist
,1180029B-X1B,PL 1 x 20 x 4'-6 1/4,HS01,PROD,261,2,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-X1B of this material does not exist
,1180029B-X1C,PL 1 x 9 x 4'-6 1/4,HS01,PROD,261,4,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-X1C of this material does not exist
,1180029B-X2D,PL 1 x 9 5/8 x 3'-0 1/8,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-X2D of this material does not exist
,1180029B-X2P,PL 1 x 9 5/8 x 3'-0 1/8,HS01,PROD,261,1,EA,1000665573,076,3/15/2019,3/15/2019,D-1180029-11630,Special stock PROD Q D-1180029-11630 1180029B-X2P of this material does not exist
,1180029B-X3T,PL 1/2 x 7 x 3'-0,HS01,PROD,261,6,EA,1000665573,021,3/15/2019,3/15/2019,D-1180029-11630,Deficit of Project stock unr. 2 EA : 1180029B-X3T HS01 PROD Q
,1180044A-X1A,PL 1 x 7 x 2'-6 1/4,HS02,PROD,261,2,EA,1000662957,076,2/20/2019,3/6/2019,D-1180044-10252,Special stock PROD Q D-1180044-10252 1180044A-X1A of this material does not exist
,1180044A-X1H,PL 1/2 x 7 x 2'-6,HS02,PROD,261,8,EA,1000662965,021,2/25/2019,3/11/2019,D-1180044-10252,Deficit of Project stock unr. 2 EA : 1180044A-X1H HS02 PROD Q
,1180051A-G10A-T1,PL 1 1/4 x 18 x 41'-9 11/16,HS02,PROD,261,1,EA,1000655005,076,2/19/2019,3/6/2019,D-1180051-10429,Special stock PROD Q D-1180051-10429 1180051A-G10A-T1 of this material does not exist
,1180051A-G10A-T2,PL 1 1/4 x 18 x 69'-1 15/16,HS02,PROD,261,1,EA,1000655005,076,2/19/2019,3/6/2019,D-1180051-10429,Special stock PROD Q D-1180051-10429 1180051A-G10A-T2 of this material does not exist
,1180051A-G12B-W2,PL 9/16 x 46 x 75'-3 3/8,HS02,PROD,261,1,EA,1000655007,021,2/11/2019,3/11/2019,D-1180051-10489,Deficit of Project stock unr. 1 EA : 1180051A-G12B-W2 HS02 PROD Q
,1180051A-G16B-T1,PL 1 1/4 x 18 x 51'-5 9/16,HS02,PROD,261,1,EA,1000655011,076,2/1/2019,3/6/2019,D-1180051-10549,Special stock PROD Q D-1180051-10549 1180051A-G16B-T1 of this material does not exist
,1180051A-G16B-T2,PL 1 1/4 x 18 x 76'-4 7/16,HS02,PROD,261,1,EA,1000655011,076,2/1/2019,3/6/2019,D-1180051-10549,Special stock PROD Q D-1180051-10549 1180051A-G16B-T2 of this material does not exist
,1180051A-G17B-T1,PL 1 1/4 x 18 x 51'-5 9/16,HS02,PROD,261,1,EA,1000655012,076,1/31/2019,3/6/2019,D-1180051-10549,Special stock PROD Q D-1180051-10549 1180051A-G17B-T1 of this material does not exist
,1180051A-G17B-T2,PL 1 1/4 x 18 x 76'-4 7/16,HS02,PROD,261,1,EA,1000655012,076,1/31/2019,3/6/2019,D-1180051-10549,Special stock PROD Q D-1180051-10549 1180051A-G17B-T2 of this material does not exist
,1180051A-G18B-T1,PL 1 1/4 x 18 x 51'-5 9/16,HS02,PROD,261,1,EA,1000655013,076,1/30/2019,3/6/2019,D-1180051-10489,Special stock PROD Q D-1180051-10489 1180051A-G18B-T1 of this material does not exist
,1180051A-G18B-T2,PL 1 1/4 x 18 x 76'-4 1/2,HS02,PROD,261,1,EA,1000655013,076,1/30/2019,3/6/2019,D-1180051-10489,Special stock PROD Q D-1180051-10489 1180051A-G18B-T2 of this material does not exist
,1180051A-G19B-T1,PL 1 1/4 x 18 x 51'-5 9/16,HS02,PROD,261,1,EA,1000655014,076,1/31/2019,3/6/2019,D-1180051-10519,Special stock PROD Q D-1180051-10519 1180051A-G19B-T1 of this material does not exist
,1180051A-G19B-T2,PL 1 1/4 x 18 x 76'-4 5/8,HS02,PROD,261,1,EA,1000655014,076,1/31/2019,3/6/2019,D-1180051-10519,Special stock PROD Q D-1180051-10519 1180051A-G19B-T2 of this material does not exist
,1180051A-G20B-T1,PL 1 1/4 x 18 x 51'-5 5/8,HS02,PROD,261,1,EA,1000655016,076,1/30/2019,3/6/2019,D-1180051-10579,Special stock PROD Q D-1180051-10579 1180051A-G20B-T1 of this material does not exist
,1180051A-G20B-T2,PL 1 1/4 x 18 x 76'-4 13/16,HS02,PROD,261,1,EA,1000655016,076,1/30/2019,3/6/2019,D-1180051-10579,Special stock PROD Q D-1180051-10579 1180051A-G20B-T2 of this material does not exist
,1180051A-G6A-T1,PL 1 1/4 x 18 x 47'-3 5/8,HS02,PROD,261,1,EA,1000655021,076,2/22/2019,3/6/2019,D-1180051-10339,Special stock PROD Q D-1180051-10339 1180051A-G6A-T1 of this material does not exist
,1180051A-G6A-T2,PL 1 1/4 x 18 x 67'-9 5/8,HS02,PROD,261,1,EA,1000655021,076,2/22/2019,3/6/2019,D-1180051-10339,Special stock PROD Q D-1180051-10339 1180051A-G6A-T2 of this material does not exist
,1180051A-G7A-T1,PL 1 1/4 x 18 x 46'-9 5/8,HS02,PROD,261,1,EA,1000655022,076,2/21/2019,3/6/2019,D-1180051-10339,Special stock PROD Q D-1180051-10339 1180051A-G7A-T1 of this material does not exist
,1180051A-G7A-T2,PL 1 1/4 x 18 x 67'-3 3/16,HS02,PROD,261,1,EA,1000655022,076,2/21/2019,3/6/2019,D-1180051-10339,Special stock PROD Q D-1180051-10339 1180051A-G7A-T2 of this material does not exist
,1180051A-G8A-T1,PL 1 1/4 x 18 x 45'-6 5/8,HS02,PROD,261,1,EA,1000655023,076,2/25/2019,3/6/2019,D-1180051-10369,Special stock PROD Q D-1180051-10369 1180051A-G8A-T1 of this material does not exist
,1180051A-G8A-T2,PL 1 1/4 x 18 x 67'-5 11/16,HS02,PROD,261,1,EA,1000655023,076,2/25/2019,3/6/2019,D-1180051-10369,Special stock PROD Q D-1180051-10369 1180051A-G8A-T2 of this material does not exist
,1180051A-G9A-T1,PL 1 1/4 x 18 x 46'-0 11/16,HS02,PROD,261,1,EA,1000655024,076,2/19/2019,3/6/2019,D-1180051-10399,Special stock PROD Q D-1180051-10399 1180051A-G9A-T1 of this material does not exist
,1180051A-G9A-T2,PL 1 1/4 x 18 x 65'-11 1/4,HS02,PROD,261,1,EA,1000655024,076,2/19/2019,3/6/2019,D-1180051-10399,Special stock PROD Q D-1180051-10399 1180051A-G9A-T2 of this material does not exist
